4.668306371559721897e-03
2.734695978493982549e-03
2.513565528720207963e-03
2.708763711908120878e-03
2.138374003533358245e-03
2.477170451887993931e-03
2.792604657355677450e-03
2.467347299883620917e-03
2.545113793522508876e-03
4.305874386409920887e-03
3.955040432120829515e-03
3.991710878289232017e-03
5.483325681330722574e-03
3.984012877989924137e-03
5.380807010012621412e-03
4.543326867767926401e-03
6.902179929718802419e-03
6.478739146717333447e-03
3.864869742942420201e-03
3.497300273469346622e-03
5.956267832257384001e-03
6.331766986475567856e-03
6.379243555787548516e-03
7.248595322878794052e-03
1.139946935407318111e-02
1.370464419997261506e-02
8.895077345512336989e-03
9.527052077886207296e-03
8.019295318419713409e-03
1.193000105838988405e-02
6.535896390606973222e-03
1.038394531325404456e-02
5.825488805178236779e-03
5.898406958416498209e-03
1.147369419627174668e-02
7.289423619777060138e-03
5.723685818143514799e-03
5.912204856692262166e-03
6.476815797393691357e-03
5.159632895118206053e-03
5.594596966694819103e-03
3.530694462469580013e-03
3.664776971568893277e-03
4.149652468211836691e-03
6.273287098982193756e-03
6.911281480434611386e-03
5.858932442045009827e-03
4.221319731324282669e-03
5.591225667677771592e-03
7.284737063450897644e-03
8.855554033740248299e-03
1.653626873997917496e-02
9.420669467354106374e-03
7.393934388767692094e-03
6.066724961132976060e-03
7.910712348227297991e-03
5.625364662720276979e-03
8.815344594812955098e-03
7.788488713714326883e-03
5.896691886125022229e-03
4.379175577927538199e-03
3.803240817708310184e-03
4.060018684438332706e-03
4.300916204518957439e-03
6.286172250908704864e-03
5.760626445285354190e-03
5.299740279064821431e-03
5.453961565188798766e-03
4.279909575174462889e-03
4.698383791384256290e-03
3.731432056663883459e-03
3.638975470736429459e-03
3.856154536409181922e-03
6.149651357883243775e-03
5.289410611472452131e-03
4.124066383680666248e-03
7.325314898141253514e-03
5.001996755560369351e-03
4.676468131450576583e-03
4.845286034328571967e-03
4.996868857211854247e-03
4.760811537472994272e-03
4.976287551062424236e-03
4.753597583811813160e-03
